site,month,surfWaterTempMean
CARI,Feb,-0.065
CARI,Feb,-0.071
CARI,Feb,-0.07
CARI,Feb,-0.066
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.067
CARI,Feb,-0.077
CARI,Feb,-0.071
CARI,Feb,-0.075
CARI,Feb,-0.073
CARI,Feb,-0.076
CARI,Feb,-0.074
CARI,Feb,-0.073
CARI,Feb,-0.075
CARI,Feb,-0.075
CARI,Feb,-0.075
CARI,Feb,-0.075
CARI,Feb,-0.076
CARI,Feb,-0.075
CARI,Feb,-0.074
CARI,Feb,-0.074
CARI,Feb,-0.072
CARI,Feb,-0.072
CARI,Feb,-0.072
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.072
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.072
CARI,Feb,-0.071
CARI,Feb,-0.076
CARI,Feb,-0.07
CARI,Feb,-0.068
CARI,Feb,-0.07
CARI,Feb,-0.073
CARI,Feb,-0.067
CARI,Feb,-0.074
CARI,Feb,-0.065
CARI,Feb,-0.072
CARI,Feb,-0.069
CARI,Feb,-0.07
CARI,Feb,-0.069
CARI,Feb,-0.07
CARI,Feb,-0.069
CARI,Feb,-0.069
CARI,Feb,-0.071
CARI,Feb,-0.068
CARI,Feb,-0.074
CARI,Feb,-0.066
CARI,Feb,-0.074
CARI,Feb,-0.066
CARI,Feb,-0.073
CARI,Feb,-0.068
CARI,Feb,-0.071
CARI,Feb,-0.07
CARI,Feb,-0.07
CARI,Feb,-0.073
CARI,Feb,-0.066
CARI,Feb,-0.073
CARI,Feb,-0.076
CARI,Feb,-0.078
CARI,Feb,-0.079
CARI,Feb,-0.08
CARI,Feb,-0.081
CARI,Feb,-0.067
CARI,Feb,-0.071
CARI,Feb,-0.076
CARI,Feb,-0.068
CARI,Feb,-0.074
CARI,Feb,-0.069
CARI,Feb,-0.074
CARI,Feb,-0.07
CARI,Feb,-0.071
CARI,Feb,-0.071
CARI,Feb,-0.071
CARI,Feb,-0.068
CARI,Feb,-0.073
CARI,Feb,-0.065
CARI,Feb,-0.07
CARI,Feb,-0.065
CARI,Feb,-0.067
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.065
CARI,Feb,-0.068
CARI,Feb,-0.071
CARI,Feb,-0.073
CARI,Feb,-0.073
CARI,Feb,-0.072
CARI,Feb,-0.07
CARI,Feb,-0.067
CARI,Feb,-0.066
CARI,Feb,-0.072
CARI,Feb,-0.066
CARI,Feb,-0.071
CARI,Feb,-0.068
CARI,Feb,-0.07
CARI,Feb,-0.07
CARI,Feb,-0.068
CARI,Feb,-0.07
CARI,Feb,-0.068
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.066
CARI,Feb,-0.071
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.064
CARI,Feb,-0.073
CARI,Feb,-0.07
CARI,Feb,-0.07
CARI,Feb,-0.07
CARI,Feb,-0.072
CARI,Feb,-0.073
CARI,Feb,-0.061
CARI,Feb,-0.065
CARI,Feb,-0.07
CARI,Feb,-0.069
CARI,Feb,-0.065
CARI,Feb,-0.071
CARI,Feb,-0.063
CARI,Feb,-0.07
CARI,Feb,-0.068
CARI,Feb,-0.071
CARI,Feb,-0.066
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.067
CARI,Feb,-0.07
CARI,Feb,-0.066
CARI,Feb,-0.068
CARI,Feb,-0.072
CARI,Feb,-0.066
CARI,Feb,-0.068
CARI,Feb,-0.069
CARI,Feb,-0.065
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.066
CARI,Feb,-0.07
CARI,Feb,-0.063
CARI,Feb,-0.069
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.064
CARI,Feb,-0.068
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.068
CARI,Feb,-0.065
CARI,Feb,-0.069
CARI,Feb,-0.063
CARI,Feb,-0.069
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.067
CARI,Feb,-0.065
CARI,Feb,-0.069
CARI,Feb,-0.063
CARI,Feb,-0.069
CARI,Feb,-0.064
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.065
CARI,Feb,-0.067
CARI,Feb,-0.068
CARI,Feb,-0.065
CARI,Feb,-0.065
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.065
CARI,Feb,-0.065
CARI,Feb,-0.066
CARI,Feb,-0.065
CARI,Feb,-0.064
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.067
CARI,Feb,-0.066
CARI,Feb,-0.065
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.064
CARI,Feb,-0.066
CARI,Feb,-0.067
CARI,Feb,-0.067
CARI,Feb,-0.065
CARI,Feb,-0.068
CARI,Feb,-0.068
CARI,Feb,-0.059
CARI,Feb,-0.062
CARI,Feb,-0.063
CARI,Feb,-0.067
CARI,Feb,-0.068
CARI,Feb,-0.061
CARI,Feb,-0.067
CARI,Feb,-0.062
CARI,Feb,-0.066
CARI,Feb,-0.061
CARI,Feb,-0.064
CARI,Feb,-0.065
CARI,Feb,-0.063
CARI,Feb,-0.063
CARI,Feb,-0.064
CARI,Feb,-0.062
CARI,Feb,-0.064
CARI,Feb,-0.064
CARI,Feb,-0.063
CARI,Feb,-0.066
CARI,Feb,-0.062
CARI,Feb,-0.064
CARI,Feb,-0.064
CARI,Feb,-0.064
CARI,Feb,-0.065
CARI,Feb,-0.062
CARI,Feb,-0.064
CARI,Feb,-0.068
CARI,Feb,-0.069
CARI,Feb,-0.066
CARI,Feb,-0.061
CARI,Feb,-0.07
CARI,Feb,-0.067
CARI,Feb,-0.061
CARI,Feb,-0.067
CARI,Feb,-0.064
CARI,Feb,-0.059
CARI,Feb,-0.069
CARI,Feb,-0.064
CARI,Feb,-0.06
CARI,Feb,-0.062
CARI,Feb,-0.071
CARI,Feb,-0.07
CARI,Feb,-0.07
CARI,Feb,-0.069
CARI,Feb,-0.067
CARI,Feb,-0.064
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.06
CARI,Feb,-0.064
CARI,Feb,-0.07
CARI,Feb,-0.067
CARI,Feb,-0.067
CARI,Feb,-0.069
CARI,Feb,-0.065
CARI,Feb,-0.063
CARI,Feb,-0.065
CARI,Feb,-0.064
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.063
CARI,Feb,-0.064
CARI,Feb,-0.065
CARI,Feb,-0.063
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.063
CARI,Feb,-0.063
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.065
CARI,Feb,-0.061
CARI,Feb,-0.062
CARI,Feb,-0.063
CARI,Feb,-0.062
CARI,Feb,-0.064
CARI,Feb,-0.06
CARI,Feb,-0.063
CARI,Feb,-0.064
CARI,Feb,-0.063
CARI,Feb,-0.061
CARI,Feb,-0.06
CARI,Feb,-0.061
CARI,Feb,-0.063
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.061
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.061
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.06
CARI,Feb,-0.059
CARI,Feb,-0.061
CARI,Feb,-0.059
CARI,Feb,-0.062
CARI,Feb,-0.063
CARI,Feb,-0.061
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.062
CARI,Feb,-0.06
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.06
CARI,Feb,-0.06
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.061
CARI,Feb,-0.06
CARI,Feb,-0.059
CARI,Feb,-0.058
CARI,Feb,-0.059
CARI,Feb,-0.061
CARI,Feb,-0.062
CARI,Feb,-0.061
CARI,Feb,-0.06
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.058
CARI,Feb,-0.058
CARI,Feb,-0.058
CARI,Feb,-0.059
CARI,Feb,-0.059
CARI,Feb,-0.058
CARI,Feb,-0.058
CARI,Feb,-0.058
CARI,Feb,-0.058
CARI,Feb,-0.055
CARI,Feb,-0.057
CARI,Feb,-0.057
CARI,Feb,-0.056
CARI,Feb,-0.056
CARI,Feb,-0.057
CARI,Feb,-0.056
CARI,Feb,-0.055
CARI,Feb,-0.055
CARI,Feb,-0.055
CARI,Feb,-0.055
CARI,Feb,-0.056
CARI,Feb,-0.054
CARI,Feb,-0.053
CARI,Feb,-0.052
CARI,Feb,-0.055
CARI,Feb,-0.054
CARI,Feb,-0.054
CARI,Feb,-0.052
CARI,Feb,-0.053
CARI,Feb,-0.054
CARI,Feb,-0.055
CARI,Feb,-0.053
CARI,Feb,-0.052
CARI,Feb,-0.052
CARI,Feb,-0.052
CARI,Feb,-0.053
CARI,Feb,-0.053
CARI,Feb,-0.05
CARI,Feb,-0.05
CARI,Feb,-0.052
CARI,Feb,-0.05
CARI,Feb,-0.05
CARI,Feb,-0.049
CARI,Feb,-0.052
CARI,Feb,-0.05
CARI,Feb,-0.051
CARI,Feb,-0.051
CARI,Feb,-0.051
CARI,Feb,-0.054
CARI,Feb,-0.05
CARI,Feb,-0.055
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.051
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.049
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.05
CARI,Feb,-0.051
CARI,Feb,-0.048
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.048
CARI,Feb,-0.05
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.048
CARI,Feb,-0.047
CARI,Feb,-0.048
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.048
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.048
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.05
CARI,Feb,-0.052
CARI,Feb,-0.043
CARI,Feb,-0.044
CARI,Feb,-0.045
CARI,Feb,-0.046
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.046
CARI,Feb,-0.05
CARI,Feb,-0.045
CARI,Feb,-0.046
CARI,Feb,-0.047
CARI,Feb,-0.044
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.045
CARI,Feb,-0.044
CARI,Feb,-0.044
CARI,Feb,-0.048
CARI,Feb,-0.043
CARI,Feb,-0.051
CARI,Feb,-0.041
CARI,Feb,-0.046
CARI,Feb,-0.05
CARI,Feb,-0.044
CARI,Feb,-0.038
CARI,Feb,-0.039
CARI,Feb,-0.039
CARI,Feb,-0.039
CARI,Feb,-0.038
CARI,Feb,-0.038
CARI,Feb,-0.037
CARI,Feb,-0.037
CARI,Feb,-0.046
CARI,Feb,-0.042
CARI,Feb,-0.038
CARI,Feb,-0.039
CARI,Feb,-0.041
CARI,Feb,-0.042
CARI,Feb,-0.044
CARI,Feb,-0.046
CARI,Feb,-0.049
CARI,Feb,-0.043
CARI,Feb,-0.038
CARI,Feb,-0.041
CARI,Feb,-0.043
CARI,Feb,-0.042
CARI,Feb,-0.046
CARI,Feb,-0.041
CARI,Feb,-0.046
CARI,Feb,-0.045
CARI,Feb,-0.044
CARI,Feb,-0.046
CARI,Feb,-0.046
CARI,Feb,-0.045
CARI,Feb,-0.045
CARI,Feb,-0.046
CARI,Feb,-0.046
CARI,Feb,-0.047
CARI,Feb,-0.046
CARI,Feb,-0.047
CARI,Feb,-0.046
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.046
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.047
CARI,Feb,-0.046
CARI,Feb,-0.048
CARI,Feb,-0.046
CARI,Feb,-0.045
CARI,Feb,-0.042
CARI,Feb,-0.039
CARI,Feb,-0.042
CARI,Feb,-0.041
CARI,Feb,-0.04
CARI,Feb,-0.041
CARI,Feb,-0.044
CARI,Feb,-0.045
CARI,Feb,-0.048
CARI,Feb,-0.049
CARI,Feb,-0.047
CARI,Feb,-0.051
CARI,Feb,-0.049
CARI,Feb,-0.048
CARI,Feb,-0.045
CARI,Feb,-0.045
CARI,Feb,-0.042
CARI,Feb,-0.041
CARI,Feb,-0.039
CARI,Feb,-0.036
CARI,Feb,-0.035
CARI,Feb,-0.031
CARI,Feb,-0.037
CARI,Feb,-0.039
CARI,Feb,-0.037
CARI,Feb,-0.038
CARI,Feb,-0.038
CARI,Feb,-0.039
CARI,Feb,-0.04
CARI,Feb,-0.038
CARI,Feb,-0.038
CARI,Feb,-0.035
CARI,Feb,-0.035
CARI,Feb,-0.033
CARI,Feb,-0.03
CARI,Feb,-0.023
CARI,Feb,-0.025
CARI,Feb,-0.02
CARI,Feb,-0.009
CARI,Feb,-0.006
CARI,Feb,-0.01
CARI,Feb,-0.011
CARI,Feb,-0.009
CARI,Feb,-0.007
CARI,Feb,-0.005
CARI,Feb,-0.007
CARI,Feb,-0.006
CARI,Feb,-0.007
CARI,Feb,-0.005
CARI,Feb,-0.007
CARI,Feb,-0.005
CARI,Feb,-0.008
CARI,Feb,-0.008
CARI,Feb,-0.006
CARI,Feb,-0.002
CARI,Feb,-0.002
CARI,Feb,0.008
CARI,Feb,0.009
CARI,Feb,0.005
CARI,Feb,0.012
CARI,Feb,0.017
CARI,Feb,0.015
CARI,Feb,0.012
CARI,Feb,0.007
CARI,Feb,0.015
CARI,Feb,0.008
CARI,Mar,0.013
CARI,Mar,0.009
CARI,Mar,0.008
CARI,Mar,0.008
CARI,Mar,0.007
CARI,Mar,0.006
CARI,Mar,0.005
CARI,Mar,0.008
CARI,Mar,0.004
CARI,Mar,0.005
CARI,Mar,-0.002
CARI,Mar,0.006
CARI,Mar,0.003
CARI,Mar,-0.002
CARI,Mar,0.003
CARI,Mar,-0.001
CARI,Mar,-0
CARI,Mar,-0.004
CARI,Mar,0
CARI,Mar,-0.003
CARI,Mar,-0.004
CARI,Mar,-0.001
CARI,Mar,-0.002
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.001
CARI,Mar,-0.01
CARI,Mar,-0.002
CARI,Mar,-0.007
CARI,Mar,-0.001
CARI,Mar,-0.006
CARI,Mar,0.002
CARI,Mar,-0.002
CARI,Mar,-0.006
CARI,Mar,-0.007
CARI,Mar,-0.006
CARI,Mar,-0.005
CARI,Mar,-0.006
CARI,Mar,-0.009
CARI,Mar,-0.007
CARI,Mar,-0.007
CARI,Mar,-0.005
CARI,Mar,-0.003
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.005
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.003
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.002
CARI,Mar,-0.001
CARI,Mar,-0.002
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.008
CARI,Mar,-0.011
CARI,Mar,-0.003
CARI,Mar,-0
CARI,Mar,-0.001
CARI,Mar,-0.001
CARI,Mar,0.002
CARI,Mar,0.002
CARI,Mar,-0.007
CARI,Mar,-0.01
CARI,Mar,-0.007
CARI,Mar,-0.006
CARI,Mar,-0.012
CARI,Mar,-0.008
CARI,Mar,-0.007
CARI,Mar,-0.005
CARI,Mar,-0.007
CARI,Mar,-0.009
CARI,Mar,-0.001
CARI,Mar,-0.003
CARI,Mar,-0.008
CARI,Mar,-0
CARI,Mar,-0.007
CARI,Mar,-0.002
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.001
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.001
CARI,Mar,-0.007
CARI,Mar,-0.002
CARI,Mar,-0.005
CARI,Mar,-0.005
CARI,Mar,-0.005
CARI,Mar,-0.002
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.003
CARI,Mar,-0.001
CARI,Mar,-0.005
CARI,Mar,-0.009
CARI,Mar,-0.011
CARI,Mar,0.002
CARI,Mar,0.001
CARI,Mar,-0.002
CARI,Mar,-0.003
CARI,Mar,-0.003
CARI,Mar,0
CARI,Mar,0.001
CARI,Mar,-0.007
CARI,Mar,-0.002
CARI,Mar,-0.005
CARI,Mar,-0.003
CARI,Mar,-0.005
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.002
CARI,Mar,-0.006
CARI,Mar,-0.001
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.001
CARI,Mar,-0.009
CARI,Mar,-0.001
CARI,Mar,-0.005
CARI,Mar,-0.008
CARI,Mar,-0.007
CARI,Mar,-0.009
CARI,Mar,-0.004
CARI,Mar,-0.002
CARI,Mar,-0.008
CARI,Mar,0.001
CARI,Mar,-0.004
CARI,Mar,-0.005
CARI,Mar,0.001
CARI,Mar,-0.003
CARI,Mar,-0.006
CARI,Mar,-0.007
CARI,Mar,-0.005
CARI,Mar,0.001
CARI,Mar,-0.002
CARI,Mar,-0.01
CARI,Mar,-0.008
CARI,Mar,-0.006
CARI,Mar,-0.002
CARI,Mar,-0.007
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.005
CARI,Mar,-0.006
CARI,Mar,-0.005
CARI,Mar,-0.004
CARI,Mar,-0.004
CARI,Mar,-0.002
CARI,Mar,-0.003
CARI,Mar,-0.001
CARI,Mar,-0.002
CARI,Mar,0
CARI,Mar,0.001
CARI,Mar,0.001
CARI,Mar,0.002
CARI,Mar,0.004
CARI,Mar,0.007
CARI,Mar,0.008
CARI,Mar,0.009
CARI,Mar,0.012
CARI,Mar,0.014
CARI,Mar,0.019
CARI,Mar,0.022
CARI,Mar,0.026
CARI,Mar,0.03
CARI,Mar,0.032
CARI,Mar,0.037
CARI,Mar,0.042
CARI,Mar,0.044
CARI,Mar,0.049
CARI,Mar,0.057
CARI,Mar,0.062
CARI,Mar,0.066
CARI,Mar,0.067
CARI,Mar,0.069
CARI,Mar,0.072
CARI,Mar,0.081
CARI,Mar,0.08
CARI,Mar,0.081
CARI,Mar,0.083
CARI,Mar,0.086
CARI,Mar,0.088
CARI,Mar,0.09
CARI,Mar,0.092
CARI,Mar,0.096
CARI,Mar,0.102
CARI,Mar,0.105
CARI,Mar,0.106
CARI,Mar,0.108
CARI,Mar,0.11
CARI,Mar,0.112
CARI,Mar,0.114
CARI,Mar,0.116
CARI,Mar,0.118
CARI,Mar,0.121
CARI,Mar,0.124
CARI,Mar,0.125
CARI,Mar,0.127
CARI,Mar,0.129
CARI,Mar,0.13
CARI,Mar,0.131
CARI,Mar,0.132
CARI,Mar,0.134
CARI,Mar,0.135
CARI,Mar,0.138
CARI,Mar,0.139
CARI,Mar,0.141
CARI,Mar,0.142
CARI,Mar,0.142
CARI,Mar,0.145
CARI,Mar,0.149
CARI,Mar,0.151
CARI,Mar,0.151
CARI,Mar,0.151
CARI,Mar,0.154
CARI,Mar,0.153
CARI,Mar,0.151
CARI,Mar,0.155
CARI,Mar,0.154
CARI,Mar,0.155
CARI,Mar,0.156
CARI,Mar,0.156
CARI,Mar,0.157
CARI,Mar,0.157
CARI,Mar,0.158
CARI,Mar,0.159
CARI,Mar,0.158
CARI,Mar,0.158
CARI,Mar,0.159
CARI,Mar,0.158
CARI,Mar,0.158
CARI,Mar,0.158
CARI,Mar,0.157
CARI,Mar,0.158
CARI,Mar,0.157
CARI,Mar,0.154
CARI,Mar,0.152
CARI,Mar,0.157
CARI,Mar,0.153
CARI,Mar,0.15
CARI,Mar,0.154
CARI,Mar,0.15
CARI,Mar,0.149
CARI,Mar,0.149
CARI,Mar,0.148
CARI,Mar,0.141
CARI,Mar,0.129
CARI,Mar,0.128
CARI,Mar,0.123
CARI,Mar,0.118
CARI,Mar,0.112
CARI,Mar,0.115
CARI,Mar,0.11
CARI,Mar,0.113
CARI,Mar,0.11
CARI,Mar,0.108
CARI,Mar,0.108
CARI,Mar,0.108
CARI,Mar,0.106
CARI,Mar,0.104
CARI,Mar,0.104
CARI,Mar,0.102
CARI,Mar,0.101
CARI,Mar,0.1
CARI,Mar,0.097
CARI,Mar,0.095
CARI,Mar,0.093
CARI,Mar,0.092
CARI,Mar,0.089
CARI,Mar,0.086
CARI,Mar,0.083
CARI,Mar,0.081
CARI,Mar,0.079
CARI,Mar,0.078
CARI,Mar,0.076
CARI,Mar,0.074
CARI,Mar,0.072
CARI,Mar,0.069
CARI,Mar,0.066
CARI,Mar,0.063
CARI,Mar,0.062
CARI,Mar,0.06
CARI,Mar,0.058
CARI,Mar,0.056
CARI,Mar,0.054
CARI,Mar,0.052
CARI,Mar,0.049
CARI,Mar,0.046
CARI,Mar,0.043
CARI,Mar,0.04
CARI,Mar,0.038
CARI,Mar,0.035
CARI,Mar,0.033
CARI,Mar,0.031
CARI,Mar,0.027
CARI,Mar,0.025
CARI,Mar,0.023
CARI,Mar,0.019
CARI,Mar,0.018
CARI,Mar,0.016
CARI,Mar,0.013
CARI,Mar,0.007
CARI,Mar,0.003
CARI,Mar,0.002
CARI,Mar,0.002
CARI,Mar,0.002
CARI,Mar,-0.003
CARI,Mar,-0.005
CARI,Mar,-0.007
CARI,Mar,-0.007
CARI,Mar,-0.009
CARI,Mar,-0.011
CARI,Mar,-0.012
CARI,Mar,-0.014
CARI,Mar,-0.017
CARI,Mar,-0.017
CARI,Mar,-0.019
CARI,Mar,-0.022
CARI,Mar,-0.022
CARI,Mar,-0.024
CARI,Mar,-0.026
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.032
CARI,Mar,-0.034
CARI,Mar,-0.035
CARI,Mar,-0.035
CARI,Mar,-0.035
CARI,Mar,-0.036
CARI,Mar,-0.037
CARI,Mar,-0.04
CARI,Mar,-0.04
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.039
CARI,Mar,-0.041
CARI,Mar,-0.041
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.039
CARI,Mar,-0.042
CARI,Mar,-0.039
CARI,Mar,-0.04
CARI,Mar,-0.041
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.041
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.039
CARI,Mar,-0.04
CARI,Mar,-0.041
CARI,Mar,-0.04
CARI,Mar,-0.041
CARI,Mar,-0.041
CARI,Mar,-0.041
CARI,Mar,-0.041
CARI,Mar,-0.041
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.039
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.04
CARI,Mar,-0.04
CARI,Mar,-0.041
CARI,Mar,-0.039
CARI,Mar,-0.04
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.038
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.037
CARI,Mar,-0.036
CARI,Mar,-0.036
CARI,Mar,-0.036
CARI,Mar,-0.035
CARI,Mar,-0.034
CARI,Mar,-0.035
CARI,Mar,-0.035
CARI,Mar,-0.036
CARI,Mar,-0.036
CARI,Mar,-0.035
CARI,Mar,-0.035
CARI,Mar,-0.034
CARI,Mar,-0.037
CARI,Mar,-0.034
CARI,Mar,-0.034
CARI,Mar,-0.034
CARI,Mar,-0.033
CARI,Mar,-0.033
CARI,Mar,-0.033
CARI,Mar,-0.033
CARI,Mar,-0.031
CARI,Mar,-0.032
CARI,Mar,-0.031
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.029
CARI,Mar,-0.029
CARI,Mar,-0.027
CARI,Mar,-0.028
CARI,Mar,-0.028
CARI,Mar,-0.028
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.025
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.026
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.028
CARI,Mar,-0.029
CARI,Mar,-0.026
CARI,Mar,-0.031
CARI,Mar,-0.026
CARI,Mar,-0.029
CARI,Mar,-0.032
CARI,Mar,-0.033
CARI,Mar,-0.034
CARI,Mar,-0.034
CARI,Mar,-0.033
CARI,Mar,-0.031
CARI,Mar,-0.027
CARI,Mar,-0.026
CARI,Mar,-0.024
CARI,Mar,-0.033
CARI,Mar,-0.03
CARI,Mar,-0.026
CARI,Mar,-0.022
CARI,Mar,-0.034
CARI,Mar,-0.025
CARI,Mar,-0.029
CARI,Mar,-0.031
CARI,Mar,-0.031
CARI,Mar,-0.033
CARI,Mar,-0.033
CARI,Mar,-0.03
CARI,Mar,-0.031
CARI,Mar,-0.031
CARI,Mar,-0.03
CARI,Mar,-0.029
CARI,Mar,-0.03
CARI,Mar,-0.032
CARI,Mar,-0.031
CARI,Mar,-0.031
CARI,Mar,-0.03
CARI,Mar,-0.029
CARI,Mar,-0.028
CARI,Mar,-0.027
CARI,Mar,-0.031
CARI,Mar,-0.034
CARI,Mar,-0.036
CARI,Mar,-0.034
CARI,Mar,-0.032
CARI,Mar,-0.028
CARI,Mar,-0.027
CARI,Mar,-0.032
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.03
CARI,Mar,-0.028
CARI,Mar,-0.032
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.032
CARI,Mar,-0.032
CARI,Mar,-0.03
CARI,Mar,-0.03
CARI,Mar,-0.031
CARI,Mar,-0.035
CARI,Mar,-0.034
CARI,Mar,-0.033
CARI,Mar,-0.032
CARI,Mar,-0.032
CARI,Mar,-0.034
CARI,Mar,-0.033
CARI,Mar,-0.034
CARI,Mar,-0.038
CARI,Mar,-0.037
CARI,Mar,-0.034
CARI,Mar,-0.033
CARI,Mar,-0.027
